customer_id,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,preferred_category,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,counterfactual_churned,p_churn_model,p_churn_cf_model,has_review,review_text,review_score
CUST_005083,24,male,5.1,4.4,3,92.11,1,Debit Card,Mobile,3.7,4,0.32,0,0,0,0.2026,0.0971,1,Experience was fine overall.,3
CUST_005084,47,female,26.9,9,6,126.4,3,Debit Card,Mobile,16.1,4,0.614,0,0,0,0.1532,0.062,0,,
CUST_005085,62,male,40.8,8.5,6,224.94,6,UPI,Grocery,15.5,4,0.671,0,0,0,0.2878,0.1255,0,,
CUST_005086,36,male,9.3,6.6,2,105.65,1,Credit Card,Mobile,18.7,3,0.442,0,1,0,0.2988,0.145,1,Switching for better prices.,2
CUST_005087,42,male,8.8,4.6,2,297,4,Debit Card,Laptop & Accessory,18.1,3,0.596,0,0,0,0.5452,0.3065,1,Nothing special but acceptable.,3
CUST_005088,37,female,11.4,9.3,2,91.44,3,Debit Card,Mobile,8.2,5,0.342,0,0,0,0.2716,0.135,0,,
CUST_005089,28,female,5.1,4.6,2,96.93,2,E Wallet,Fashion,14.3,3,0.276,0,0,1,0.2982,0.1552,0,,
CUST_005090,18,male,19.6,5.1,3,86.15,2,Credit Card,Mobile,11.8,3,0.546,0,0,0,0.5251,0.2947,1,Experience was fine overall.,3
CUST_005091,28,male,11.6,6.8,1,72.14,2,UPI,Home & Kitchen,15.1,3,0.337,0,0,1,0.1884,0.0887,0,,
CUST_005092,21,female,13.1,6.1,3,118.75,3,Credit Card,Mobile,9,4,0.515,0,1,0,0.3533,0.1733,0,,
CUST_005093,55,female,17.7,4.8,2,165.68,3,Debit Card,Laptop & Accessory,17.7,3,0.497,1,0,1,0.2907,0.5142,1,Experience was fine overall.,3
CUST_005094,35,male,11,9,5,114.78,3,Credit Card,Laptop & Accessory,1.5,5,0.287,0,1,0,0.3341,0.1775,1,Terrible experience. No perks.,1
CUST_005095,32,female,8.4,7,7,98.94,2,Debit Card,Laptop & Accessory,14.7,3,0.539,0,0,1,0.1585,0.0667,1,Average service.,3
CUST_005096,46,male,24.6,6.5,4,82.71,4,E Wallet,Laptop & Accessory,3.4,4,0.397,0,1,1,0.3098,0.1545,0,,
CUST_005097,24,male,15.6,9.5,6,91.05,4,Debit Card,Home & Kitchen,10.8,4,0.656,0,1,0,0.5363,0.2926,1,Switching for better prices.,2
CUST_005098,28,male,9.3,6.8,3,88.72,2,UPI,Home & Kitchen,3.2,4,0.368,0,1,0,0.2645,0.1294,1,"App was fine, but moving on.",2
CUST_005099,37,female,11.2,5.7,2,101.38,2,Cash on Delivery,Laptop & Accessory,5,4,0.428,0,1,0,0.3262,0.1626,1,"App was fine, but moving on.",2
CUST_005100,47,male,10.2,9,4,94.67,1,E Wallet,Mobile,4.5,3,0.369,1,0,0,0.147,0.2944,1,Average service.,3
CUST_005101,42,female,9.4,6.6,6,59.56,2,E Wallet,Mobile,7.9,3,0.463,1,0,0,0.1053,0.2299,1,Average service.,3
CUST_005102,39,female,17.7,7,4,178.25,3,Debit Card,Mobile,13.5,4,0.433,1,0,0,0.0698,0.1579,1,Experience was fine overall.,3
CUST_005103,37,female,14.6,5.3,3,226.9,2,Credit Card,Laptop & Accessory,14.3,4,0.507,0,0,0,0.4689,0.2539,1,Average service.,3
CUST_005104,40,male,13.9,5.9,3,90.42,1,Debit Card,Mobile,9.7,3,0.393,0,0,1,0.6771,0.4611,1,Average service.,3
CUST_005105,38,male,25.2,5.9,5,101.91,3,UPI,Fashion,16.7,3,0.597,1,1,0,0.2028,0.4084,0,,
CUST_005106,25,non-binary,11,7.8,3,118.76,2,UPI,Laptop & Accessory,6.3,5,0.326,0,0,0,0.3328,0.1739,0,,
CUST_005107,37,female,12.2,3.3,2,65.08,3,Credit Card,Home & Kitchen,12.1,3,0.458,1,0,1,0.1296,0.2738,1,Average service.,3
CUST_005108,24,female,5.4,7.4,8,110.8,2,Credit Card,Mobile,13.4,3,0.691,0,1,0,0.3491,0.1586,1,Switching for better prices.,2
CUST_005109,37,male,24.5,5.2,2,78.8,3,Credit Card,Mobile,10.7,3,0.463,0,1,1,0.3312,0.1632,1,Service okay—still leaving.,2
CUST_005110,31,male,14.2,5.8,3,78.89,1,UPI,Fashion,14.5,3,0.314,1,1,0,0.1997,0.3702,1,Service okay—still leaving.,2
CUST_005111,64,female,15.9,5.5,3,53.11,4,Debit Card,Laptop & Accessory,2.3,3,0.304,1,0,0,0.1539,0.2989,1,Nothing special but acceptable.,3
CUST_005112,36,male,17.5,5.3,1,77.73,1,E Wallet,Mobile,6.4,4,0.311,1,0,1,0.147,0.2886,0,,
CUST_005113,21,female,8.4,6.5,4,98.67,2,Debit Card,Laptop & Accessory,5,3,0.482,1,0,0,0.2915,0.5133,0,,
CUST_005114,35,male,23.5,6.4,2,211.51,3,Credit Card,Mobile,12.3,4,0.541,0,0,0,0.4235,0.2177,1,Experience was fine overall.,3
CUST_005115,42,male,33.9,6,3,91.14,3,Debit Card,Laptop & Accessory,11.6,3,0.622,1,1,0,0.0264,0.0693,1,Switching for better prices.,2
CUST_005116,54,male,21.3,6.5,4,75.9,2,Credit Card,Mobile,8.8,4,0.436,1,0,0,0.1475,0.3024,1,Nothing special but acceptable.,3
CUST_005117,30,male,18.5,5.1,3,115.18,1,UPI,Fashion,10.2,4,0.348,1,0,1,0.1285,0.261,1,Average service.,3
CUST_005118,19,male,2.9,4.4,2,146.59,2,UPI,Mobile,7.2,4,0.295,1,0,1,0.3341,0.5394,0,,
CUST_005119,45,female,17.8,3.8,2,174.94,2,Credit Card,Grocery,17.2,3,0.392,1,0,0,0.1863,0.3594,0,,
CUST_005120,21,male,16.9,5.3,5,49.08,2,Credit Card,Fashion,7.6,3,0.458,0,0,0,0.3411,0.1698,1,Nothing special but acceptable.,3
CUST_005121,31,male,12.5,6.5,3,95.36,2,Credit Card,Home & Kitchen,11.7,4,0.378,1,1,0,0.128,0.2631,1,"App was fine, but moving on.",2
CUST_005122,33,female,15.2,6,3,210.61,1,Debit Card,Mobile,2.5,4,0.575,1,0,0,0.137,0.2988,0,,
CUST_005123,35,male,29.7,9.5,5,57.01,2,UPI,Grocery,17,4,0.582,1,0,1,0.237,0.4556,1,Experience was fine overall.,3
CUST_005124,44,male,11.5,9.6,5,100.22,3,E Wallet,Fashion,10.1,4,0.369,0,1,0,0.1941,0.0905,0,,
CUST_005125,28,female,5.8,4.7,3,99.83,1,Credit Card,Laptop & Accessory,8.4,4,0.287,0,0,0,0.4795,0.2839,1,Nothing special but acceptable.,3
CUST_005126,33,female,17.9,4.8,2,50.85,1,UPI,Fashion,13.6,2,0.62,0,1,0,0.3755,0.1797,0,,
CUST_005127,36,male,24.4,8.2,3,123.9,3,Credit Card,Laptop & Accessory,10.8,4,0.614,1,0,0,0.1196,0.271,1,Great perks—staying!,4
CUST_005128,38,male,26.6,7.1,1,129.23,4,Debit Card,Laptop & Accessory,11.1,3,0.507,0,0,1,0.1784,0.0772,0,,
CUST_005129,37,female,17.6,7.8,5,73.28,3,Credit Card,Home & Kitchen,12.4,3,0.378,0,1,0,0.2981,0.1487,1,Switching for better prices.,2
CUST_005130,41,male,26.4,7.2,4,57.4,4,Debit Card,Grocery,8.4,4,0.41,0,1,0,0.4334,0.2363,0,,
CUST_005131,45,female,21.6,6,4,178.45,3,UPI,Grocery,9.6,4,0.495,1,0,0,0.0815,0.1862,0,,
CUST_005132,40,non-binary,9.1,5.3,5,54.29,2,Credit Card,Mobile,6.4,3,0.459,0,0,0,0.2221,0.1013,1,Average service.,3
CUST_005133,41,female,22.8,7,2,185.82,4,UPI,Home & Kitchen,17.8,4,0.615,0,0,0,0.3854,0.1863,1,Great perks—staying!,4
CUST_005134,19,male,4.3,4.9,2,103.31,2,Credit Card,Fashion,4.7,3,0.328,0,0,0,0.1984,0.0945,1,Average service.,3
CUST_005135,37,male,10,7.4,8,83.58,2,UPI,Mobile,3.6,4,0.595,0,1,0,0.3444,0.1623,1,Service okay—still leaving.,2
CUST_005136,41,female,13.5,3.9,2,170.76,1,Cash on Delivery,Mobile,5.3,3,0.576,0,1,1,0.386,0.1897,1,Service okay—still leaving.,2
CUST_005137,44,male,13.1,7.6,4,81.44,2,E Wallet,Fashion,16.6,4,0.49,0,0,0,0.5442,0.317,0,,
CUST_005138,28,male,8.7,2.7,2,88.83,1,UPI,Home & Kitchen,9.4,3,0.258,0,1,0,0.4481,0.2617,0,,
CUST_005139,29,female,6.9,5.6,2,122.09,4,Debit Card,Mobile,8.8,4,0.368,0,0,1,0.2579,0.1255,1,Nothing special but acceptable.,3
CUST_005140,30,male,8.8,5,2,66.32,1,Credit Card,Laptop & Accessory,8.5,3,0.326,1,0,0,0.1155,0.2364,1,Average service.,3
CUST_005141,42,male,8.9,3.3,2,99.9,3,UPI,Grocery,10.9,3,0.399,1,0,1,0.133,0.2739,1,Nothing special but acceptable.,3
CUST_005142,47,female,16.5,2.9,3,55.21,1,UPI,Mobile,8.8,2,0.303,0,1,1,0.2704,0.1366,1,"App was fine, but moving on.",2
CUST_005143,32,male,20.6,4.6,1,126.18,2,Debit Card,Mobile,4.7,3,0.641,1,0,0,0.0994,0.2344,1,"Loyal customer, happy so far.",4
CUST_005144,46,male,29.7,6.9,4,73.11,5,Credit Card,Grocery,9.5,3,0.357,1,0,1,0.2061,0.3845,0,,
CUST_005145,37,male,24.5,5.6,6,111.11,3,Credit Card,Laptop & Accessory,10,4,0.488,1,0,1,0.1877,0.3726,0,,
CUST_005146,35,female,12.2,4.2,5,431.75,4,Debit Card,Fashion,4.8,5,0.658,0,1,1,0.3869,0.184,1,Switching for better prices.,2
CUST_005147,34,male,19.6,8.2,3,66.49,4,Credit Card,Home & Kitchen,5.2,4,0.303,0,1,0,0.3076,0.1594,1,Switching for better prices.,2
CUST_005148,44,male,12.7,3.9,1,189.97,2,E Wallet,Mobile,8.9,5,0.41,0,1,1,0.4846,0.2756,1,Service okay—still leaving.,2
CUST_005149,40,female,8.7,6.5,7,85.25,1,UPI,Mobile,10.1,3,0.327,0,0,0,0.3024,0.1546,0,,
CUST_005150,61,female,25.3,5.2,5,141.16,4,Credit Card,Fashion,1,4,0.553,1,0,0,0.2046,0.4059,1,Experience was fine overall.,3
CUST_005151,27,male,15,4.2,5,145.71,2,UPI,Home & Kitchen,7.1,3,0.553,1,0,0,0.1065,0.2404,1,Experience was fine overall.,3
CUST_005152,42,female,24.9,5.6,6,137.5,4,UPI,Mobile,1,3,0.547,1,1,0,0.2056,0.4065,0,,
CUST_005153,30,male,14.9,6.8,4,103.41,4,UPI,Laptop & Accessory,14.7,5,0.399,0,1,1,0.4256,0.2316,1,"App was fine, but moving on.",2
CUST_005154,26,female,6,3.3,4,38.08,1,E Wallet,Grocery,12.6,3,0.316,0,0,0,0.2839,0.1439,0,,
CUST_005155,36,male,26.2,7,9,148.97,4,UPI,Laptop & Accessory,6.8,5,0.83,1,0,0,0.0746,0.1974,1,Very satisfied with value.,4
CUST_005156,38,male,17.5,4.6,3,96.17,2,E Wallet,Mobile,10.8,4,0.319,0,0,0,0.3261,0.17,1,Experience was fine overall.,3
CUST_005157,68,female,32.5,5.8,0,73.95,5,Credit Card,Laptop & Accessory,5.3,4,0.407,0,0,0,0.3572,0.1838,1,Average service.,3
CUST_005158,34,male,21.4,6.9,2,74.47,2,Credit Card,Mobile,12.1,4,0.342,0,0,0,0.5969,0.3826,1,Nothing special but acceptable.,3
CUST_005159,24,male,7.2,8.7,6,48.42,3,Credit Card,Laptop & Accessory,7.7,4,0.452,1,0,0,0.2009,0.3883,0,,
CUST_005160,39,male,8.7,4.2,5,95.35,2,Credit Card,Fashion,19.6,4,0.177,0,1,0,0.612,0.4176,1,Not satisfied—leaving.,1
CUST_005161,18,female,3.9,6.3,4,70.64,1,UPI,Mobile,8.6,3,0.419,1,0,0,0.0759,0.1694,0,,
CUST_005162,35,male,7.7,5,2,76.46,1,Credit Card,Laptop & Accessory,8.3,3,0.43,1,0,0,0.0992,0.2156,1,Average service.,3
CUST_005163,36,male,9.8,4.9,3,125.31,2,Debit Card,Mobile,9,4,0.267,0,0,0,0.5803,0.3753,1,Average service.,3
CUST_005164,45,male,15.7,7.5,4,81.33,2,E Wallet,Laptop & Accessory,5.4,5,0.535,1,0,0,0.1941,0.3879,1,Nothing special but acceptable.,3
CUST_005165,47,male,33.9,5.8,3,113.58,2,Debit Card,Mobile,1,4,0.701,0,0,1,0.2431,0.101,0,,
CUST_005166,30,male,25.9,4.8,3,82.06,2,E Wallet,Mobile,5.9,4,0.505,0,0,0,0.4175,0.2166,1,Nothing special but acceptable.,3
CUST_005167,34,male,19.2,6.8,3,103.92,2,E Wallet,Mobile,14.6,2,0.521,1,1,0,0.1793,0.3633,0,,
CUST_005168,28,male,5.1,7.7,5,62.03,2,UPI,Laptop & Accessory,4.1,4,0.451,0,0,0,0.3364,0.1673,0,,
CUST_005169,24,male,7.9,6.6,3,49.06,2,UPI,Laptop & Accessory,6.5,4,0.435,1,0,0,0.1883,0.3674,1,Average service.,3
CUST_005170,39,female,19.4,4.1,0,80.6,2,Credit Card,Home & Kitchen,9.3,3,0.395,1,1,0,0.1727,0.3387,0,,
CUST_005171,22,female,4.5,4.3,5,73.22,1,Credit Card,Fashion,17.9,3,0.259,0,0,0,0.2445,0.1237,1,Nothing special but acceptable.,3
CUST_005172,31,female,21.8,7.8,3,73.9,4,UPI,Mobile,17.4,3,0.533,0,0,0,0.3963,0.1998,1,Nothing special but acceptable.,3
CUST_005173,25,male,28.6,9.1,5,112.89,5,Debit Card,Fashion,9.9,4,0.639,0,1,0,0.5098,0.2728,0,,
CUST_005174,42,non-binary,13.1,6.1,6,164.75,1,E Wallet,Home & Kitchen,9.9,5,0.504,1,0,0,0.0957,0.2153,1,Experience was fine overall.,3
CUST_005175,56,male,24.9,5.6,1,50.68,3,UPI,Mobile,1,3,0.293,0,0,0,0.5161,0.3139,0,,
CUST_005176,22,non-binary,4.7,7.8,3,118.61,2,Credit Card,Laptop & Accessory,6.4,5,0.491,1,0,1,0.1609,0.3304,1,Experience was fine overall.,3
CUST_005177,18,male,13.7,5.7,4,186.9,2,Debit Card,Laptop & Accessory,13.6,4,0.471,1,0,1,0.1225,0.2623,1,Nothing special but acceptable.,3
CUST_005178,35,male,7,4.5,2,123.08,3,Credit Card,Home & Kitchen,11,2,0.354,1,1,0,0.228,0.4152,0,,
CUST_005179,36,male,8.7,4.4,1,98.13,1,Credit Card,Mobile,13.5,2,0.285,1,0,0,0.1339,0.2642,1,Nothing special but acceptable.,3
CUST_005180,38,male,20,4.4,2,110.87,2,Debit Card,Mobile,11.7,3,0.451,1,1,0,0.2146,0.408,1,"App was fine, but moving on.",2
CUST_005181,31,female,18.1,10.3,6,129.64,3,UPI,Mobile,10.6,4,0.504,1,1,0,0.1324,0.2833,0,,
CUST_005182,34,female,16.7,8.1,2,22.79,3,Debit Card,Fashion,5.5,3,0.158,1,1,1,0.5573,0.7328,0,,
CUST_005183,40,non-binary,14.7,4.9,7,36.76,2,UPI,Home & Kitchen,11.6,2,0.496,0,1,0,0.2975,0.141,0,,
CUST_005184,47,female,21.4,8.9,2,102.05,3,Credit Card,Mobile,18,5,0.321,0,0,0,0.2629,0.1311,0,,
CUST_005185,18,male,16.9,6.8,6,95.46,3,E Wallet,Grocery,2.4,4,0.435,1,0,1,0.1663,0.333,1,Nothing special but acceptable.,3
CUST_005186,32,male,39.9,8.1,3,193.05,4,Credit Card,Mobile,8.1,4,0.656,1,0,1,0.088,0.2124,0,,
CUST_005187,38,non-binary,29.6,5.7,3,96.62,4,E Wallet,Fashion,5,4,0.478,0,0,0,0.1031,0.043,0,,
CUST_005188,26,female,20.1,5.4,2,69.53,2,UPI,Fashion,18.3,3,0.343,0,1,0,0.3004,0.1523,0,,
CUST_005189,55,female,24.3,6.4,4,50.05,3,Debit Card,Home & Kitchen,11.2,2,0.434,1,0,0,0.162,0.326,1,Average service.,3
CUST_005190,29,male,13.6,2.9,1,75.53,1,Credit Card,Mobile,7.2,2,0.505,0,0,0,0.2931,0.1379,1,Nothing special but acceptable.,3
CUST_005191,36,female,8.3,4.8,5,63.72,2,Cash on Delivery,Home & Kitchen,9.1,2,0.381,0,1,0,0.3915,0.2089,0,,
CUST_005192,42,female,10.5,5.6,1,102.88,2,Cash on Delivery,Laptop & Accessory,16.3,4,0.466,0,0,1,0.4498,0.2434,1,Nothing special but acceptable.,3
CUST_005193,29,male,22.3,8.3,3,128.66,4,Credit Card,Fashion,10.2,5,0.541,0,1,1,0.4142,0.2113,0,,
CUST_005194,18,male,18.3,5.2,2,55.97,2,UPI,Mobile,13.7,3,0.497,0,0,0,0.2725,0.1267,0,,
CUST_005195,31,male,15.2,7.1,7,132.94,2,Debit Card,Home & Kitchen,10.7,5,0.526,0,1,0,0.382,0.1909,1,Switching for better prices.,2
CUST_005196,47,female,15.9,2.9,5,29.75,2,Credit Card,Mobile,20.5,2,0.436,0,0,0,0.2709,0.1292,1,Experience was fine overall.,3
CUST_005197,32,male,6.2,7.1,9,155.95,4,Credit Card,Home & Kitchen,20.8,4,0.744,1,1,0,0.0774,0.1968,0,,
CUST_005198,27,male,8.5,4.2,5,59.96,3,Credit Card,Mobile,16.2,3,0.386,1,1,0,0.1753,0.3417,0,,
CUST_005199,46,male,15.3,6.1,1,149.5,2,UPI,Grocery,5.3,4,0.422,0,0,0,0.3557,0.1816,1,Nothing special but acceptable.,3
CUST_005200,32,female,12.6,6.4,7,66.03,2,Debit Card,Grocery,5.6,3,0.427,1,1,0,0.1648,0.3298,1,"App was fine, but moving on.",2
CUST_005201,30,male,31.9,7.2,10,110.86,3,Debit Card,Laptop & Accessory,9.9,4,0.554,0,1,0,0.3505,0.1688,0,,
CUST_005202,38,male,8.8,5.4,8,70.07,2,Credit Card,Home & Kitchen,10.8,3,0.377,0,1,0,0.4131,0.2245,0,,
CUST_005203,44,female,16.6,4.1,3,126.09,4,Credit Card,Fashion,10.7,4,0.455,0,1,0,0.2068,0.0935,1,"App was fine, but moving on.",2
CUST_005204,62,female,18.9,4.8,3,60.61,3,Credit Card,Home & Kitchen,10.8,3,0.461,0,0,1,0.2666,0.1254,0,,
CUST_005205,45,male,55.7,9.8,4,57.29,6,UPI,Fashion,16,3,0.629,1,0,0,0.1218,0.2766,1,"Loyal customer, happy so far.",4
CUST_005206,49,female,30.5,5.9,6,130.16,3,Debit Card,Mobile,13.9,3,0.533,0,0,0,0.3189,0.1512,0,,
CUST_005207,30,female,11.1,5.5,1,70.66,3,Cash on Delivery,Mobile,7.8,4,0.442,0,0,0,0.339,0.1696,0,,
CUST_005208,25,male,72,7.1,5,259.41,6,Credit Card,Mobile,12,5,0.804,1,1,1,0.1822,0.4015,1,Service okay—still leaving.,2
CUST_005209,37,male,14.6,7.2,7,114.48,3,Credit Card,Home & Kitchen,19.9,4,0.536,1,0,0,0.0498,0.1213,0,,
CUST_005210,37,female,9.2,3.6,3,150.4,3,Credit Card,Laptop & Accessory,18.9,4,0.634,1,0,0,0.1203,0.2743,0,,
CUST_005211,24,male,11.8,7.1,1,158.07,1,E Wallet,Fashion,9.5,5,0.7,0,1,0,0.4086,0.1947,1,"App was fine, but moving on.",2
CUST_005212,34,male,9.1,4,8,73.03,3,Debit Card,Mobile,10.3,1,0.58,1,0,0,0.1301,0.2869,1,Nothing special but acceptable.,3
CUST_005213,40,female,18.3,7.6,7,94.07,3,Credit Card,Home & Kitchen,6.8,5,0.571,1,1,0,0.284,0.5153,1,Service okay—still leaving.,2
CUST_005214,40,female,35.9,7.2,2,119.11,5,Debit Card,Mobile,4.3,4,0.656,0,1,0,0.3387,0.1549,1,"App was fine, but moving on.",2
CUST_005215,42,female,24.2,5.6,2,68.2,4,Debit Card,Home & Kitchen,9.3,4,0.23,1,1,0,0.2143,0.3812,0,,
CUST_005216,39,male,11.1,8.1,9,68.66,1,Credit Card,Laptop & Accessory,1,3,0.489,0,1,0,0.411,0.2134,1,"App was fine, but moving on.",2
CUST_005217,30,female,8.9,5.4,4,91.08,3,Debit Card,Mobile,4.8,3,0.436,1,0,0,0.2672,0.4773,1,Average service.,3
CUST_005218,30,male,6.1,4.8,3,150.72,2,Cash on Delivery,Mobile,7.5,4,0.273,0,0,0,0.338,0.1811,1,Nothing special but acceptable.,3
CUST_005219,23,female,6.8,6.8,1,90.82,3,Debit Card,Laptop & Accessory,12.6,4,0.349,0,0,0,0.4056,0.2215,0,,
CUST_005220,56,female,13.6,3.6,6,106.48,2,Cash on Delivery,Home & Kitchen,14.2,3,0.391,0,0,0,0.21,0.0979,1,Average service.,3
CUST_005221,36,female,14,2,1,123.45,2,Credit Card,Home & Kitchen,13.2,2,0.386,1,1,0,0.084,0.183,0,,
CUST_005222,34,male,18.8,7.9,5,159.51,3,Debit Card,Grocery,11,4,0.575,0,1,1,0.3409,0.1615,0,,
CUST_005223,26,female,18.2,4.8,3,129.21,2,Debit Card,Home & Kitchen,8.5,5,0.328,0,0,0,0.3701,0.1985,0,,
CUST_005224,68,female,16.6,7.3,8,82.96,3,Credit Card,Home & Kitchen,11.3,4,0.507,0,0,0,0.5163,0.2915,0,,
CUST_005225,24,female,7.8,5.5,4,77.36,3,UPI,Home & Kitchen,9,3,0.662,0,0,0,0.2014,0.0825,1,Great perks—staying!,4
CUST_005226,31,male,9,3.8,4,24.26,1,UPI,Home & Kitchen,18.1,2,0.45,0,0,0,0.2619,0.1233,0,,
CUST_005227,41,female,9.6,6.5,4,61.4,1,Debit Card,Grocery,5.6,3,0.334,0,0,0,0.2363,0.1151,1,Nothing special but acceptable.,3
CUST_005228,43,male,13.5,5.2,1,117.92,2,Debit Card,Grocery,10.3,3,0.262,1,0,1,0.2448,0.4267,0,,
CUST_005229,47,female,13.7,4.2,2,58.89,1,E Wallet,Home & Kitchen,17.8,2,0.356,1,0,1,0.2537,0.45,0,,
CUST_005230,56,female,22.7,4.8,2,64.85,2,Credit Card,Home & Kitchen,1.2,3,0.327,0,1,0,0.4569,0.2619,1,"App was fine, but moving on.",2
CUST_005231,42,male,30.2,4.2,3,151.81,3,Credit Card,Fashion,1.5,4,0.496,1,0,0,0.2401,0.4491,1,Nothing special but acceptable.,3
CUST_005232,24,male,9.8,6.2,3,54.59,2,UPI,Mobile,8.4,3,0.451,1,0,0,0.071,0.1616,1,Nothing special but acceptable.,3
CUST_005233,33,male,19.9,4.8,3,64.64,3,Credit Card,Mobile,19.2,3,0.324,0,0,1,0.5651,0.3543,1,Average service.,3
CUST_005234,39,female,9.5,5.5,4,61.37,1,E Wallet,Mobile,10.2,2,0.408,0,0,0,0.1847,0.0841,0,,
CUST_005235,59,male,36,6.9,2,55.3,6,Debit Card,Mobile,2,4,0.344,0,0,0,0.1261,0.0569,1,Experience was fine overall.,3
CUST_005236,21,male,4.5,3.9,4,62.2,1,Credit Card,Laptop & Accessory,12.4,3,0.288,1,1,0,0.2629,0.4535,0,,
CUST_005237,49,female,12.8,3.5,6,25.91,3,Debit Card,Fashion,12.9,1,0.402,1,0,1,0.2778,0.4864,1,Nothing special but acceptable.,3
CUST_005238,38,male,8.7,9.3,6,260.97,2,Debit Card,Home & Kitchen,10.3,5,0.608,0,0,0,0.2669,0.1177,1,Very satisfied with value.,4
CUST_005239,45,male,13.3,5.7,5,79.84,3,Credit Card,Mobile,4.8,4,0.493,1,0,0,0.1103,0.2422,0,,
CUST_005240,35,female,14.8,8.6,4,94.39,3,Debit Card,Fashion,2.4,4,0.49,1,0,1,0.1492,0.3109,1,Experience was fine overall.,3
CUST_005241,27,male,48.7,9.7,8,41.4,5,UPI,Mobile,8.6,4,0.829,0,0,0,0.1107,0.0392,0,,
CUST_005242,44,male,25.1,6,3,64.28,4,E Wallet,Laptop & Accessory,13.3,4,0.465,0,1,0,0.3643,0.184,1,Switching for better prices.,2
CUST_005243,43,male,13.8,6.1,5,92.48,3,Credit Card,Mobile,11.3,4,0.603,0,0,0,0.1939,0.0812,1,Great perks—staying!,4
CUST_005244,47,female,18.7,6.3,3,50.02,3,UPI,Fashion,14,3,0.284,0,0,0,0.4546,0.2642,1,Nothing special but acceptable.,3
CUST_005245,36,female,16.8,8.8,2,135.23,3,Debit Card,Grocery,10.7,5,0.473,0,0,0,0.3124,0.1512,0,,
CUST_005246,29,male,22.4,7.6,10,102.27,2,Debit Card,Fashion,8.6,4,0.687,0,0,1,0.3978,0.1887,1,Very satisfied with value.,4
CUST_005247,19,male,15.6,4.7,3,76.85,2,UPI,Laptop & Accessory,15.7,3,0.334,0,0,0,0.4323,0.2424,0,,
CUST_005248,45,male,18,6.6,3,90.75,1,E Wallet,Mobile,9.7,4,0.407,1,0,1,0.1928,0.3708,0,,
CUST_005249,41,female,19.5,7.4,9,72.1,4,Debit Card,Mobile,6.8,3,0.545,1,0,0,0.0873,0.202,1,Average service.,3
CUST_005250,25,male,17.7,4.3,2,38.13,3,UPI,Grocery,1,3,0.342,1,0,1,0.2183,0.4002,0,,
CUST_005251,30,female,6.8,6.1,2,95.28,3,UPI,Grocery,6.2,4,0.453,0,0,0,0.2719,0.1288,0,,
CUST_005252,31,male,7.9,7.5,4,47.19,1,Credit Card,Mobile,9.8,3,0.442,1,0,0,0.0825,0.1843,1,Nothing special but acceptable.,3
CUST_005253,20,female,14.2,4.6,1,90.58,2,Credit Card,Mobile,2.3,3,0.425,0,1,0,0.3166,0.1568,0,,
CUST_005254,27,female,23.5,5.3,4,154.66,3,Cash on Delivery,Fashion,10.4,5,0.487,1,0,1,0.0885,0.1997,0,,
CUST_005255,24,female,8.9,7.3,2,82.74,1,Debit Card,Mobile,18.1,3,0.443,1,0,0,0.2117,0.403,1,Experience was fine overall.,3
CUST_005256,31,male,44.7,7.2,2,111.92,4,Credit Card,Laptop & Accessory,5.8,5,0.455,0,0,0,0.214,0.0972,1,Nothing special but acceptable.,3
CUST_005257,28,female,7.2,4,5,53.58,4,UPI,Mobile,8.1,3,0.389,0,0,0,0.2034,0.0945,0,,
CUST_005258,18,male,7.4,6.8,6,44.94,3,Debit Card,Mobile,14.2,3,0.514,0,0,0,0.3719,0.1853,1,Average service.,3
CUST_005259,58,male,18,6.9,5,145.86,2,Credit Card,Mobile,12,4,0.452,1,0,0,0.0466,0.1099,0,,
CUST_005260,50,male,37.6,7.4,3,152.11,3,Credit Card,Fashion,4.5,5,0.53,0,0,0,0.153,0.0644,1,Nothing special but acceptable.,3
CUST_005261,27,female,7.9,7.2,6,154.27,2,Debit Card,Mobile,10.1,5,0.447,0,0,0,0.3225,0.159,0,,
CUST_005262,39,female,14.3,7.7,8,243.28,4,Debit Card,Home & Kitchen,13.8,4,0.582,0,0,0,0.1637,0.0677,0,,
CUST_005263,41,female,10.5,5.5,4,70.32,2,Cash on Delivery,Home & Kitchen,5.1,2,0.471,0,0,0,0.4619,0.2519,0,,
CUST_005264,49,female,18.1,9,9,109.18,2,Debit Card,Grocery,10.1,4,0.437,1,0,1,0.1317,0.2753,1,Average service.,3
CUST_005265,27,male,24,8.8,7,160.83,2,Debit Card,Mobile,4.4,5,0.67,0,0,1,0.4203,0.2048,0,,
CUST_005266,48,female,14,2.9,3,222.82,3,Debit Card,Home & Kitchen,8.7,4,0.432,1,0,0,0.1238,0.261,1,Nothing special but acceptable.,3
CUST_005267,30,female,22,4.8,4,158.46,2,Credit Card,Fashion,3.6,5,0.469,0,0,0,0.25,0.1158,0,,
CUST_005268,21,female,27.1,3.2,2,65.04,4,UPI,Mobile,4.1,3,0.468,1,0,1,0.0585,0.1366,1,Experience was fine overall.,3
