age,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,delivery_distance_km,satisfaction_score,loyalty_score,gender,preferred_payment,preferred_category,discount_offer,review_text
45,11.9,6.0,4,84.5,3,10.8,4,0.403,non-binary,E Wallet,Fashion,1,
18,3.8,6.7,4,127.81,1,10.1,4,0.296,female,Debit Card,Mobile,1,
32,13.7,7.2,3,61.07,4,5.5,3,0.451,male,E Wallet,Grocery,0,Experience was fine overall.
37,9.0,5.9,3,142.27,2,14.7,4,0.337,female,Credit Card,Mobile,0,
46,15.2,7.0,1,109.21,2,16.0,4,0.299,male,Debit Card,Laptop & Accessory,1,
32,6.2,5.3,6,111.19,2,19.4,5,0.313,male,Debit Card,Laptop & Accessory,0,Experience was fine overall.
19,34.9,7.2,5,145.14,3,16.9,4,0.671,female,Credit Card,Grocery,1,Great perks—staying!
38,15.8,7.2,5,52.69,4,11.9,3,0.469,female,Credit Card,Home & Kitchen,1,
39,20.3,4.8,0,45.71,2,7.9,2,0.276,male,Cash on Delivery,Grocery,0,
37,12.9,7.3,4,107.74,2,9.5,4,0.413,male,Credit Card,Laptop & Accessory,1,Average service.
49,27.6,5.6,6,206.98,4,4.8,5,0.605,male,Debit Card,Mobile,0,
27,15.3,4.3,5,65.6,3,2.7,5,0.43,male,E Wallet,Grocery,0,Nothing special but acceptable.
38,12.4,3.3,4,45.14,3,11.6,3,0.156,male,Credit Card,Grocery,0,Average service.
22,21.9,6.0,2,37.44,3,11.6,3,0.227,male,Credit Card,Mobile,0,Not satisfied—leaving.
44,13.8,5.2,1,28.35,4,7.4,3,0.288,female,Debit Card,Mobile,0,
32,32.1,3.6,3,60.72,3,1.0,4,0.627,non-binary,Credit Card,Fashion,0,
51,18.4,5.3,7,59.71,3,4.3,3,0.456,male,Credit Card,Mobile,1,
50,33.6,12.6,5,104.9,3,3.0,3,0.576,female,Credit Card,Laptop & Accessory,1,
48,22.4,5.4,4,158.6,4,15.0,4,0.547,female,Credit Card,Grocery,0,
19,14.4,4.9,0,43.11,3,15.5,2,0.369,female,Credit Card,Laptop & Accessory,1,
19,16.6,4.8,2,70.75,2,16.9,3,0.343,male,E Wallet,Grocery,1,
32,72.0,8.8,5,91.87,6,3.5,5,0.651,female,Credit Card,Fashion,1,Very satisfied with value.
45,13.3,5.7,5,79.84,3,4.8,4,0.493,male,Credit Card,Mobile,1,
31,13.4,7.2,1,91.18,2,17.8,3,0.26,female,Debit Card,Home & Kitchen,0,
32,8.5,5.4,2,103.45,2,11.3,4,0.491,female,UPI,Fashion,0,Average service.
33,17.6,4.6,6,82.03,3,12.8,2,0.402,male,Credit Card,Mobile,0,Experience was fine overall.
40,13.1,6.5,6,75.15,2,1.0,4,0.601,male,Debit Card,Home & Kitchen,1,
41,17.8,7.9,5,59.67,2,4.1,3,0.371,male,Credit Card,Mobile,1,Average service.
41,13.6,6.3,4,131.06,2,9.5,5,0.347,male,UPI,Grocery,1,
48,34.5,7.4,7,75.08,5,7.1,3,0.484,female,E Wallet,Mobile,1,Nothing special but acceptable.
31,29.6,7.4,8,79.74,4,8.7,4,0.629,male,E Wallet,Laptop & Accessory,1,Service okay—still leaving.
38,10.2,6.3,3,136.25,2,13.7,4,0.431,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
27,5.8,5.8,8,62.48,2,14.9,3,0.424,female,Debit Card,Grocery,1,"App was fine, but moving on."
18,2.7,6.3,5,119.22,1,1.3,5,0.328,male,UPI,Mobile,0,"App was fine, but moving on."
33,7.8,5.4,1,34.12,4,18.1,2,0.491,male,Credit Card,Laptop & Accessory,0,Service okay—still leaving.
43,14.5,4.3,5,83.55,3,10.5,1,0.264,female,E Wallet,Mobile,0,
26,7.7,4.1,4,132.75,2,7.0,3,0.418,female,UPI,Fashion,1,Nothing special but acceptable.
18,25.3,5.6,1,50.66,4,2.7,3,0.5,male,Credit Card,Home & Kitchen,1,
41,10.4,8.3,6,73.17,3,17.7,3,0.367,male,UPI,Grocery,0,"App was fine, but moving on."
26,18.1,6.0,3,118.18,4,14.5,4,0.397,male,Debit Card,Mobile,1,Nothing special but acceptable.
33,6.2,4.9,3,142.01,2,9.3,3,0.398,female,Credit Card,Fashion,0,
44,9.6,3.1,0,48.51,2,8.0,2,0.273,female,Debit Card,Mobile,1,Experience was fine overall.
32,15.9,5.2,7,100.37,2,14.0,4,0.507,female,Debit Card,Home & Kitchen,0,Average service.
18,8.3,3.6,2,107.8,2,6.1,4,0.275,male,Cash on Delivery,Fashion,0,
40,21.0,6.3,4,75.56,3,3.0,4,0.505,male,Credit Card,Mobile,1,
41,30.9,7.5,6,148.06,3,18.2,4,0.655,female,Credit Card,Mobile,1,
37,20.6,7.6,4,87.45,4,5.6,4,0.545,male,UPI,Fashion,0,
30,13.9,7.7,5,131.49,3,10.4,4,0.565,male,Credit Card,Fashion,1,"App was fine, but moving on."
29,8.4,4.3,2,99.02,2,12.4,4,0.246,male,Credit Card,Mobile,0,
31,10.2,5.0,5,69.85,1,7.3,3,0.439,male,UPI,Mobile,1,Switching for better prices.
30,9.9,6.4,2,38.8,3,6.8,3,0.488,female,E Wallet,Laptop & Accessory,0,
18,28.1,7.0,5,81.3,4,18.0,3,0.707,female,Cash on Delivery,Home & Kitchen,0,
50,11.7,5.2,4,61.98,4,6.1,4,0.419,female,Debit Card,Fashion,0,
43,10.0,4.2,6,132.39,2,3.4,4,0.511,male,UPI,Mobile,0,Average service.
59,46.2,10.8,6,66.44,6,1.3,5,0.597,male,Debit Card,Laptop & Accessory,1,Average service.
26,4.3,5.9,2,105.6,2,21.6,4,0.418,male,UPI,Fashion,1,Average service.
26,4.7,4.6,0,161.24,1,6.8,4,0.388,female,Credit Card,Laptop & Accessory,0,Nothing special but acceptable.
46,10.2,6.0,3,130.17,3,14.9,4,0.321,male,Credit Card,Grocery,1,
18,4.7,5.4,3,129.16,1,7.9,4,0.573,female,Credit Card,Mobile,1,
38,11.7,4.0,2,123.0,1,18.5,3,0.401,female,Credit Card,Mobile,1,Average service.
35,8.4,4.5,4,83.45,2,4.9,4,0.211,female,UPI,Laptop & Accessory,1,Experience was fine overall.
38,10.0,5.5,1,94.38,1,6.8,5,0.235,female,Credit Card,Fashion,0,Experience was fine overall.
37,10.4,3.4,2,91.35,1,14.5,2,0.265,female,Debit Card,Mobile,0,Average service.
27,6.7,6.1,3,86.54,2,4.3,4,0.392,male,Credit Card,Grocery,0,Nothing special but acceptable.
42,9.4,6.3,4,71.26,2,10.6,4,0.443,male,Debit Card,Fashion,0,Switching for better prices.
30,6.5,7.2,4,93.79,2,5.1,5,0.465,female,Credit Card,Mobile,1,Experience was fine overall.
28,6.1,2.7,3,71.78,2,10.6,2,0.44,male,E Wallet,Mobile,0,
30,10.4,5.2,4,43.92,3,10.1,2,0.324,female,UPI,Home & Kitchen,0,
32,18.2,8.0,4,177.28,4,5.8,5,0.626,female,Credit Card,Mobile,1,Very satisfied with value.
37,9.7,7.2,7,77.43,2,7.7,4,0.511,female,Credit Card,Fashion,1,
32,65.5,7.7,0,98.64,5,11.6,3,0.483,male,Credit Card,Laptop & Accessory,0,Experience was fine overall.
40,12.4,4.2,4,39.04,1,7.8,2,0.409,male,UPI,Fashion,0,
22,13.5,5.5,4,108.55,3,9.0,4,0.521,male,Debit Card,Mobile,1,
26,9.7,5.4,9,91.6,2,5.7,3,0.688,female,Debit Card,Mobile,1,"Loyal customer, happy so far."
34,18.5,7.2,7,41.22,4,4.4,3,0.457,female,Debit Card,Mobile,1,Experience was fine overall.
33,28.2,6.7,5,59.03,4,5.7,3,0.465,male,Credit Card,Fashion,0,Average service.
44,10.6,7.2,3,72.07,1,9.5,3,0.426,female,Cash on Delivery,Grocery,0,Service okay—still leaving.
36,15.9,5.4,5,52.58,2,14.6,3,0.499,male,Credit Card,Fashion,1,
40,9.0,4.1,6,54.2,1,9.1,4,0.478,male,UPI,Home & Kitchen,0,Average service.
50,21.0,5.3,6,54.51,3,6.8,3,0.436,male,Debit Card,Fashion,1,
33,22.3,7.6,6,44.38,4,9.7,3,0.685,male,Credit Card,Home & Kitchen,1,Great perks—staying!
39,9.5,5.6,3,64.18,2,23.6,3,0.188,female,Credit Card,Home & Kitchen,1,
48,14.0,5.3,3,110.02,2,15.9,3,0.425,female,UPI,Grocery,1,Average service.
38,18.6,8.5,8,104.06,4,8.9,5,0.749,male,Credit Card,Fashion,1,Great perks—staying!
37,55.3,7.0,5,94.28,6,10.1,4,0.583,male,Credit Card,Laptop & Accessory,1,Service okay—still leaving.
41,10.5,7.5,4,65.74,2,13.4,4,0.37,female,Debit Card,Fashion,1,
41,20.4,7.7,4,119.07,3,7.9,4,0.46,male,Credit Card,Mobile,1,
63,48.4,8.0,5,66.45,4,2.6,3,0.393,female,UPI,Laptop & Accessory,1,
36,20.8,6.6,4,83.97,4,3.7,3,0.569,female,Debit Card,Fashion,0,Nothing special but acceptable.
42,14.9,6.7,3,38.32,2,8.6,3,0.348,male,UPI,Fashion,0,Nothing special but acceptable.
29,22.9,6.3,2,138.47,3,22.9,4,0.595,male,Debit Card,Home & Kitchen,0,
31,36.2,2.4,5,98.18,3,15.6,2,0.608,female,UPI,Mobile,1,Service okay—still leaving.
42,10.4,5.3,2,108.42,3,18.4,3,0.286,male,Cash on Delivery,Laptop & Accessory,1,Average service.
27,11.4,5.3,5,30.57,4,18.2,3,0.424,female,UPI,Fashion,1,Experience was fine overall.
43,33.9,7.2,3,352.2,4,6.8,5,0.53,male,Debit Card,Fashion,1,
25,11.4,5.2,4,54.42,2,5.9,2,0.162,non-binary,Debit Card,Fashion,0,Average service.
44,17.3,6.4,5,40.34,4,7.1,3,0.385,female,Credit Card,Fashion,0,
33,13.4,7.3,4,151.57,2,9.0,5,0.674,female,Credit Card,Mobile,0,
48,33.2,7.9,2,153.2,5,8.6,5,0.562,male,UPI,Fashion,0,Nothing special but acceptable.
31,11.6,5.0,5,60.79,3,5.0,4,0.465,female,UPI,Mobile,1,Nothing special but acceptable.
19,5.7,4.9,2,87.14,2,7.3,3,0.089,female,Credit Card,Laptop & Accessory,0,Nothing special but acceptable.
45,12.3,8.0,1,46.97,1,10.3,4,0.33,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
26,18.1,4.6,3,105.66,1,6.1,4,0.615,female,Credit Card,Fashion,1,
24,6.6,4.5,1,84.86,2,18.0,1,0.352,male,E Wallet,Mobile,1,
29,11.9,6.9,2,53.44,2,6.7,2,0.317,female,UPI,Fashion,1,Experience was fine overall.
28,13.8,4.6,0,55.21,2,19.3,3,0.501,male,Credit Card,Grocery,0,Average service.
35,29.3,8.5,2,59.16,3,11.6,4,0.438,male,Debit Card,Fashion,1,Experience was fine overall.
51,24.0,5.3,6,269.63,4,8.6,4,0.497,male,Debit Card,Laptop & Accessory,1,Experience was fine overall.
35,11.8,7.2,5,92.63,4,6.9,3,0.519,female,Credit Card,Laptop & Accessory,1,
29,12.0,1.7,0,106.08,1,9.5,4,0.357,female,UPI,Grocery,0,
33,10.6,4.5,4,168.95,2,8.6,4,0.578,male,UPI,Mobile,1,
46,53.1,8.5,5,209.42,6,17.2,5,0.695,female,UPI,Fashion,1,
63,39.8,6.7,6,148.01,6,1.0,4,0.54,male,Credit Card,Laptop & Accessory,1,
27,10.0,2.8,5,82.96,3,16.4,2,0.475,male,E Wallet,Mobile,0,
40,19.0,7.1,7,67.57,2,10.8,3,0.451,male,Cash on Delivery,Grocery,1,Average service.
27,40.0,7.2,4,110.83,5,17.9,3,0.724,male,Cash on Delivery,Laptop & Accessory,1,
54,13.5,5.5,6,88.94,2,17.3,3,0.459,female,Debit Card,Fashion,1,Switching for better prices.
27,13.8,5.7,3,47.15,3,14.3,3,0.604,male,Debit Card,Fashion,1,Switching for better prices.
31,21.9,5.5,4,58.86,3,14.2,4,0.356,male,Debit Card,Laptop & Accessory,0,
25,6.5,4.7,3,86.81,2,5.1,3,0.355,female,Credit Card,Fashion,1,Nothing special but acceptable.
39,9.3,5.3,6,72.1,1,5.1,3,0.274,male,E Wallet,Home & Kitchen,0,Experience was fine overall.
38,15.5,6.1,3,133.17,3,27.6,4,0.419,female,Cash on Delivery,Laptop & Accessory,1,Average service.
42,21.3,6.7,5,83.15,4,8.6,4,0.487,male,Debit Card,Mobile,0,Switching for better prices.
25,8.7,5.3,2,105.91,3,14.0,4,0.464,male,Debit Card,Laptop & Accessory,0,
26,7.4,6.9,4,108.5,3,10.5,4,0.423,non-binary,Credit Card,Laptop & Accessory,1,
35,26.3,6.8,0,132.87,4,11.5,5,0.477,male,UPI,Laptop & Accessory,1,
31,6.0,7.2,6,35.01,1,14.3,4,0.567,male,Credit Card,Fashion,1,
21,4.9,5.8,1,85.81,2,10.5,3,0.526,male,Credit Card,Mobile,0,Nothing special but acceptable.
22,15.7,7.9,4,72.85,3,11.9,3,0.492,male,Debit Card,Laptop & Accessory,0,
31,15.7,7.1,5,99.8,1,11.6,4,0.739,male,Debit Card,Mobile,1,
44,17.0,6.6,4,37.69,4,8.0,4,0.512,female,Debit Card,Fashion,1,Nothing special but acceptable.
29,17.5,5.6,5,88.21,3,11.8,2,0.454,male,Debit Card,Home & Kitchen,0,
39,18.1,8.3,5,102.87,2,12.9,4,0.504,male,E Wallet,Home & Kitchen,1,Experience was fine overall.
52,14.0,8.0,7,90.08,2,13.3,4,0.452,female,Cash on Delivery,Laptop & Accessory,0,Nothing special but acceptable.
38,19.0,3.7,3,181.57,3,7.2,3,0.403,non-binary,E Wallet,Mobile,0,Experience was fine overall.
25,15.0,5.9,4,60.22,4,1.5,3,0.403,female,Credit Card,Mobile,0,
28,20.2,6.3,6,85.86,4,9.6,4,0.576,female,E Wallet,Home & Kitchen,0,
27,18.1,5.4,2,104.85,2,11.9,4,0.593,male,UPI,Fashion,1,Experience was fine overall.
38,30.3,7.5,3,116.97,4,8.3,4,0.502,male,UPI,Mobile,1,Switching for better prices.
32,48.5,8.8,3,196.94,4,10.3,4,0.592,male,E Wallet,Fashion,0,Nothing special but acceptable.
27,21.3,5.1,2,78.19,3,4.8,4,0.38,female,Debit Card,Mobile,1,"App was fine, but moving on."
53,23.4,4.1,2,72.73,4,11.7,3,0.329,male,Credit Card,Fashion,1,Average service.
43,9.2,6.7,4,41.13,3,4.6,3,0.39,male,Credit Card,Mobile,1,
64,22.9,7.9,7,187.03,4,4.9,4,0.588,female,Cash on Delivery,Mobile,0,
40,9.5,8.8,2,160.45,3,5.1,5,0.37,female,Debit Card,Mobile,1,Average service.
22,11.0,3.8,3,120.19,2,5.1,4,0.491,male,Debit Card,Laptop & Accessory,0,
21,13.5,5.9,7,186.76,4,11.3,4,0.387,female,Debit Card,Laptop & Accessory,0,
35,19.6,7.3,5,43.54,3,14.1,3,0.437,male,UPI,Mobile,1,
38,9.2,5.4,4,132.73,2,16.0,4,0.442,female,UPI,Mobile,1,Average service.
29,16.6,4.6,5,279.07,2,8.5,4,0.483,female,UPI,Mobile,0,
42,20.1,4.0,3,58.95,3,1.0,3,0.315,female,Debit Card,Fashion,1,Average service.
43,21.4,9.6,5,65.53,4,17.8,4,0.494,female,UPI,Fashion,1,Average service.
47,19.5,5.6,3,109.05,2,11.1,4,0.459,female,UPI,Fashion,1,
33,9.8,6.8,4,191.72,2,2.6,4,0.42,male,Debit Card,Laptop & Accessory,0,
33,11.9,4.3,2,65.55,2,3.9,3,0.303,female,UPI,Home & Kitchen,0,
22,8.3,7.1,2,107.14,2,3.8,2,0.424,male,E Wallet,Home & Kitchen,1,Experience was fine overall.
37,31.4,7.0,4,196.34,3,8.7,5,0.676,male,Credit Card,Laptop & Accessory,0,"Loyal customer, happy so far."
31,10.8,6.7,2,98.9,2,12.9,4,0.476,male,Credit Card,Fashion,0,Service okay—still leaving.
57,25.6,3.2,4,50.48,4,12.3,3,0.443,female,UPI,Laptop & Accessory,1,Nothing special but acceptable.
43,12.0,6.0,2,100.03,3,3.2,3,0.29,male,Debit Card,Home & Kitchen,0,Nothing special but acceptable.
22,9.9,8.6,6,94.74,2,3.3,4,0.448,female,E Wallet,Mobile,0,
36,20.8,6.7,3,109.27,2,15.7,4,0.496,male,UPI,Home & Kitchen,0,
45,10.9,3.9,3,125.47,1,10.3,3,0.496,female,Credit Card,Home & Kitchen,1,Average service.
32,9.6,6.3,1,117.87,1,9.2,4,0.426,male,E Wallet,Laptop & Accessory,1,"App was fine, but moving on."
20,8.2,5.2,3,121.93,2,10.7,5,0.425,female,E Wallet,Mobile,0,Service okay—still leaving.
53,12.2,4.8,2,49.39,2,9.5,2,0.298,female,Debit Card,Home & Kitchen,1,
37,21.5,6.6,4,77.65,2,2.7,3,0.482,female,E Wallet,Fashion,1,
19,18.7,7.7,4,73.43,2,4.5,3,0.539,male,Credit Card,Mobile,0,
30,13.0,4.8,3,94.08,3,4.1,4,0.645,female,Cash on Delivery,Mobile,1,
48,24.9,6.6,6,98.77,3,12.7,3,0.415,male,UPI,Laptop & Accessory,1,Experience was fine overall.
20,7.9,6.1,3,50.01,2,13.3,3,0.443,male,UPI,Grocery,1,Nothing special but acceptable.
18,11.3,6.2,4,83.75,4,9.3,4,0.418,male,Credit Card,Mobile,1,
51,14.9,5.5,2,72.56,4,18.0,3,0.501,male,Cash on Delivery,Home & Kitchen,0,
39,8.3,6.1,0,86.5,3,10.5,4,0.36,female,Cash on Delivery,Mobile,0,
19,10.6,3.7,4,297.84,3,11.8,4,0.534,male,Credit Card,Laptop & Accessory,1,Service okay—still leaving.
18,6.1,2.8,7,229.92,1,12.3,4,0.672,female,E Wallet,Grocery,1,
39,10.8,6.6,2,46.31,3,10.7,3,0.27,female,Cash on Delivery,Home & Kitchen,0,
39,16.0,6.6,2,58.67,2,14.5,3,0.196,male,Debit Card,Home & Kitchen,1,
36,10.3,5.5,5,97.31,1,9.3,3,0.343,female,Debit Card,Mobile,0,"App was fine, but moving on."
40,12.6,6.6,3,64.86,3,11.4,3,0.41,female,E Wallet,Laptop & Accessory,1,
44,11.7,5.1,2,99.04,1,12.3,3,0.497,male,E Wallet,Laptop & Accessory,0,
24,10.8,4.8,3,123.14,1,10.7,5,0.533,male,E Wallet,Mobile,0,Experience was fine overall.
49,23.1,9.0,2,54.93,3,1.0,4,0.556,female,E Wallet,Mobile,0,
33,16.5,7.4,6,85.92,2,10.6,3,0.366,female,Cash on Delivery,Home & Kitchen,1,Average service.
31,8.4,4.4,0,152.89,2,8.9,4,0.254,male,E Wallet,Grocery,1,
24,4.7,6.9,11,106.81,2,12.7,4,0.612,male,UPI,Mobile,1,Great perks—staying!
29,21.6,7.3,1,112.48,3,12.7,4,0.414,female,Credit Card,Mobile,1,Switching for better prices.
21,32.8,6.5,3,63.15,5,5.4,4,0.402,male,Debit Card,Fashion,1,
26,4.4,7.7,5,58.16,2,15.0,4,0.348,male,UPI,Mobile,1,Experience was fine overall.
19,18.0,6.6,7,90.97,3,13.2,4,0.485,female,E Wallet,Home & Kitchen,1,Experience was fine overall.
38,30.9,7.1,5,97.8,3,6.6,4,0.631,male,Credit Card,Mobile,1,
48,13.8,3.3,3,66.24,2,16.2,2,0.303,male,E Wallet,Mobile,0,
43,12.6,6.8,9,33.66,3,13.6,4,0.586,female,Credit Card,Home & Kitchen,1,Nothing special but acceptable.
31,13.3,5.5,5,132.72,2,3.2,5,0.433,female,UPI,Mobile,1,Nothing special but acceptable.
31,10.7,5.2,4,93.5,2,10.0,3,0.37,female,Credit Card,Mobile,0,Average service.
47,26.2,5.0,5,63.91,5,11.8,2,0.423,female,E Wallet,Grocery,0,
40,9.8,4.1,3,101.07,1,3.7,4,0.423,male,Debit Card,Mobile,0,
28,15.5,4.8,3,88.29,2,13.1,2,0.505,female,Debit Card,Laptop & Accessory,0,
40,14.7,8.4,5,121.95,3,12.2,4,0.526,male,Debit Card,Mobile,0,
38,26.6,7.1,1,129.23,4,11.1,3,0.507,male,Debit Card,Laptop & Accessory,0,
36,14.0,7.0,2,97.98,2,9.5,3,0.33,female,Cash on Delivery,Home & Kitchen,0,
39,16.3,6.9,8,114.01,1,14.4,4,0.595,female,Credit Card,Mobile,0,Experience was fine overall.
34,14.1,6.8,7,70.96,2,3.3,4,0.469,male,Cash on Delivery,Laptop & Accessory,1,"App was fine, but moving on."
53,19.7,6.8,2,75.07,3,9.9,3,0.441,female,E Wallet,Mobile,1,Switching for better prices.
70,21.4,4.8,2,175.16,3,8.5,4,0.594,female,E Wallet,Home & Kitchen,0,Average service.
37,7.5,5.1,5,138.74,1,6.9,4,0.405,female,UPI,Laptop & Accessory,0,
18,4.3,3.6,1,109.78,1,20.7,3,0.293,female,Credit Card,Mobile,1,
30,10.3,6.5,6,153.49,2,10.4,4,0.399,male,Credit Card,Fashion,1,
39,11.1,8.1,9,68.66,1,1.0,3,0.489,male,Credit Card,Laptop & Accessory,0,"App was fine, but moving on."
27,17.5,4.9,2,119.75,3,8.2,4,0.454,female,Debit Card,Fashion,1,Switching for better prices.
34,12.1,7.8,3,114.43,3,7.0,4,0.702,female,Credit Card,Mobile,0,"Loyal customer, happy so far."
44,13.2,5.7,4,120.09,3,8.8,3,0.398,female,Debit Card,Laptop & Accessory,1,
18,3.2,5.6,4,79.01,2,1.0,4,0.547,male,Debit Card,Laptop & Accessory,0,"App was fine, but moving on."
33,8.6,6.7,3,148.21,3,12.2,4,0.346,female,Credit Card,Fashion,0,Service okay—still leaving.
39,13.0,3.9,3,111.79,3,6.6,4,0.474,male,Credit Card,Grocery,0,
37,22.4,9.2,5,43.51,3,18.2,3,0.501,female,Debit Card,Laptop & Accessory,0,
51,28.2,4.8,2,91.01,4,22.5,2,0.19,female,E Wallet,Grocery,0,
44,10.6,4.2,7,106.21,1,16.6,3,0.463,non-binary,Cash on Delivery,Laptop & Accessory,0,
48,23.7,5.0,3,63.68,2,10.2,3,0.59,male,Debit Card,Mobile,0,
31,11.1,4.6,8,123.37,4,10.3,5,0.528,female,Cash on Delivery,Fashion,0,
30,18.7,6.9,5,137.48,3,12.0,4,0.677,male,UPI,Mobile,0,Great perks—staying!
31,7.9,7.4,5,120.55,2,11.4,4,0.576,female,Debit Card,Home & Kitchen,1,Average service.
33,9.0,3.5,5,93.78,1,12.0,2,0.405,male,UPI,Home & Kitchen,0,Average service.
55,22.1,5.3,6,270.97,2,13.1,3,0.334,female,Debit Card,Mobile,1,Nothing special but acceptable.
21,5.0,5.6,4,187.86,2,7.2,5,0.604,female,Credit Card,Laptop & Accessory,1,
45,14.9,7.5,3,46.71,4,10.3,3,0.328,female,Debit Card,Fashion,0,
51,14.1,6.0,2,104.75,3,9.8,4,0.316,male,E Wallet,Home & Kitchen,1,Nothing special but acceptable.
31,8.4,3.5,2,136.28,1,10.7,2,0.297,male,Credit Card,Mobile,0,Experience was fine overall.
28,5.8,6.2,1,125.8,1,11.8,3,0.463,male,Debit Card,Home & Kitchen,0,Nothing special but acceptable.
59,36.5,5.0,6,82.21,6,13.1,3,0.6,female,Credit Card,Mobile,0,"App was fine, but moving on."
43,19.4,2.8,5,65.21,2,12.2,3,0.47,female,Cash on Delivery,Mobile,0,
40,14.4,7.1,5,315.8,2,4.0,5,0.715,male,UPI,Home & Kitchen,0,
23,14.4,6.5,3,55.3,2,13.1,3,0.59,female,E Wallet,Mobile,1,
32,57.1,8.5,5,271.77,5,6.5,4,0.695,male,E Wallet,Home & Kitchen,1,
33,7.6,5.7,2,156.38,2,7.9,5,0.363,female,Debit Card,Laptop & Accessory,1,Nothing special but acceptable.
35,28.0,6.6,1,98.05,3,11.0,4,0.408,male,UPI,Home & Kitchen,0,Nothing special but acceptable.
31,23.7,7.2,5,66.41,3,11.1,3,0.309,female,Credit Card,Fashion,0,Experience was fine overall.
49,18.1,2.9,5,64.94,3,11.3,3,0.361,female,Credit Card,Mobile,0,"App was fine, but moving on."
22,15.2,7.4,5,63.01,2,16.6,4,0.412,male,Credit Card,Fashion,1,
35,7.5,6.6,4,217.62,2,12.9,4,0.586,male,E Wallet,Laptop & Accessory,0,
22,4.6,6.1,6,85.1,1,10.4,3,0.37,male,Debit Card,Home & Kitchen,0,Switching for better prices.
43,34.1,7.3,5,275.75,4,7.8,5,0.829,female,Credit Card,Laptop & Accessory,1,Great perks—staying!
35,9.8,3.8,4,116.8,2,10.5,3,0.506,male,Credit Card,Fashion,0,"App was fine, but moving on."
43,13.6,6.6,5,102.02,1,4.2,4,0.4,male,UPI,Mobile,0,Average service.
51,14.4,7.7,4,107.77,2,8.3,3,0.456,female,E Wallet,Fashion,0,Average service.
52,25.8,5.5,3,101.19,3,10.8,4,0.496,male,Debit Card,Grocery,1,
58,18.0,6.9,5,145.86,2,12.0,4,0.452,male,Credit Card,Mobile,1,
29,27.0,6.9,3,156.07,3,12.8,4,0.605,male,Debit Card,Mobile,0,Great perks—staying!
49,30.5,5.9,6,130.16,3,13.9,3,0.533,female,Debit Card,Mobile,0,
40,35.9,7.2,2,119.11,5,4.3,4,0.656,female,Debit Card,Mobile,0,"App was fine, but moving on."
24,11.9,4.3,2,106.83,2,6.0,4,0.578,male,UPI,Fashion,1,
44,18.2,4.8,2,147.11,3,12.7,4,0.379,male,Credit Card,Mobile,1,Average service.
54,13.2,5.8,8,96.24,2,18.0,3,0.507,male,Debit Card,Grocery,0,Experience was fine overall.
48,13.7,8.0,4,191.45,3,7.9,4,0.386,female,Cash on Delivery,Home & Kitchen,0,
24,15.6,6.7,6,125.53,4,9.0,3,0.585,female,Credit Card,Mobile,0,Nothing special but acceptable.
41,11.6,6.2,6,64.58,2,16.1,3,0.515,female,Credit Card,Fashion,1,Average service.
39,29.5,4.0,1,161.45,4,6.9,4,0.523,male,UPI,Fashion,0,Average service.
18,31.9,7.7,3,65.64,5,21.2,3,0.468,female,UPI,Laptop & Accessory,1,
25,13.6,7.2,6,67.86,2,5.5,3,0.525,female,Credit Card,Fashion,0,Average service.
46,14.9,8.0,2,87.79,2,10.1,4,0.466,female,UPI,Fashion,0,
54,25.2,7.8,5,147.85,3,10.2,4,0.482,male,Debit Card,Home & Kitchen,0,
30,5.6,5.0,3,63.2,2,10.1,4,0.403,female,Debit Card,Fashion,0,
27,10.1,6.1,5,77.23,3,9.5,4,0.622,male,E Wallet,Mobile,1,
32,9.8,5.4,3,78.49,3,10.7,3,0.534,female,Debit Card,Laptop & Accessory,0,Experience was fine overall.
38,11.8,5.7,1,129.26,2,18.1,3,0.413,female,Debit Card,Mobile,0,
35,24.7,7.4,2,82.4,2,8.8,3,0.329,female,Credit Card,Mobile,1,
47,10.2,7.8,1,61.07,2,8.8,4,0.317,female,Debit Card,Mobile,0,Nothing special but acceptable.
35,11.6,6.5,3,72.46,3,1.3,3,0.564,male,Credit Card,Laptop & Accessory,0,
43,21.5,7.6,0,141.25,3,8.1,4,0.307,male,Credit Card,Mobile,0,Average service.
47,14.5,5.7,3,57.76,2,18.3,3,0.425,male,UPI,Mobile,0,
40,13.8,5.0,5,125.49,1,12.0,4,0.392,male,UPI,Home & Kitchen,1,
42,10.1,7.3,6,64.49,4,11.1,4,0.472,female,Credit Card,Laptop & Accessory,0,Experience was fine overall.
33,9.5,5.1,3,42.34,2,3.7,2,0.51,male,E Wallet,Grocery,1,Nothing special but acceptable.
34,6.5,3.5,3,110.58,2,13.2,3,0.351,female,UPI,Laptop & Accessory,1,"App was fine, but moving on."
26,5.5,4.9,2,68.7,2,13.7,3,0.407,female,E Wallet,Mobile,1,Nothing special but acceptable.
60,24.6,6.1,3,174.79,3,4.1,5,0.596,male,UPI,Laptop & Accessory,0,Switching for better prices.
24,10.9,5.0,2,144.91,3,8.3,5,0.419,female,E Wallet,Mobile,0,Average service.
41,16.7,6.1,8,160.06,3,11.4,4,0.466,female,Credit Card,Mobile,0,
