customer_id,preferred_category,discount_suggestion,is_feasible,is_best_feasible,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,predicted_churn
6311,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,49,male,34.4,10.9,4,57.76,5,Credit Card,18.0,3,0.566,0.0,1,1
6312,Home & Kitchen,Offer discount on Home & Kitchen,1,1,22,female,9.4,3.8,4,202.58,3,Debit Card,2.9,4,0.424,1.0,0,0
6312,Home & Kitchen,Offer discount on Home & Kitchen,1,0,22,female,9.4,3.8,4,202.58,3,Debit Card,2.9,4,0.414,1.0,0,0
6312,Home & Kitchen,Offer discount on Home & Kitchen,1,0,22,female,9.4,3.8,4,202.58,3,Debit Card,2.9,4,0.912,0,0,0
6317,Fashion,Offer discount on Fashion,1,1,30,female,22.3,7.3,1,65.34,3,Credit Card,6.8,3,0.428,1.0,0,0
6317,Fashion,Offer discount on Fashion,1,0,30,female,22.3,7.3,1,65.34,3,Credit Card,6.8,3,0.336,1.0,0,0
6317,Fashion,Offer discount on Fashion,1,0,30,female,22.3,7.3,1,65.34,3,Credit Card,6.8,3,0.875,0,0,0
6322,Mobile,Offer discount on Mobile,1,1,32,male,14.8,5.9,6,167.38,2,Debit Card,6.9,4,0.874,0,0,0
6322,Mobile,Offer discount on Mobile,1,0,32,male,14.8,5.9,6,167.38,2,Debit Card,6.9,4,0.287,1.0,0,0
6322,Mobile,Offer discount on Mobile,1,0,32,male,14.8,5.9,6,167.38,2,Debit Card,6.9,4,0.959,0,0,0
6323,Fashion,Offer discount on Fashion,1,1,50,male,43.7,5.8,6,69.37,3,E Wallet,15.2,2,0.888,1.0,0,0
6323,Fashion,Offer discount on Fashion,1,0,50,male,43.7,5.8,6,69.37,3,E Wallet,15.2,4.0,0.985,0,0,0
6323,Fashion,Offer discount on Fashion,1,0,50,male,43.7,5.8,6,69.37,3,E Wallet,15.2,2,0.91,0,0,0
6329,Fashion,Offer discount on Fashion,0,0,37,male,24.1,7.9,5,53.33,3,Cash on Delivery,15.1,3,0.523,0.0,1,1
6329,Fashion,Offer discount on Fashion,0,0,37,male,24.1,7.9,5,53.33,3,Cash on Delivery,15.1,3,0.534,0.0,1,1
6329,Fashion,Offer discount on Fashion,0,0,37,male,24.1,7.9,5,53.33,3,Cash on Delivery,15.1,3,0.267,0.0,1,1
6332,Fashion,Offer discount on Fashion,1,1,31,male,7.9,5.6,2,140.46,2,Credit Card,15.0,5.0,1.0,0,0,0
6332,Fashion,Offer discount on Fashion,1,0,31,male,7.9,5.6,2,140.46,2,Credit Card,15.0,3,0.574,1.0,0,0
6332,Fashion,Offer discount on Fashion,1,0,31,male,7.9,5.6,2,140.46,2,Credit Card,15.0,3,0.692,1.0,0,0
6333,Home & Kitchen,Offer discount on Home & Kitchen,0,0,33,male,7.1,5.6,2,100.64,1,Debit Card,7.2,4,0.578,0.0,1,1
6333,Home & Kitchen,Offer discount on Home & Kitchen,0,0,33,male,7.1,5.6,2,100.64,1,Debit Card,7.2,4,0.812,0.0,1,1
6333,Home & Kitchen,Offer discount on Home & Kitchen,0,0,33,male,7.1,5.6,2,100.64,1,Debit Card,7.2,4,0.518,0.0,1,1
6335,Mobile,Offer discount on Mobile,1,1,37,male,9.4,2.3,3,139.6,3,Credit Card,10.6,2.0,0.463,1.0,0,0
6335,Mobile,Offer discount on Mobile,1,0,37,male,9.4,2.3,3,139.6,3,Credit Card,10.6,3,0.934,1.0,0,0
6335,Mobile,Offer discount on Mobile,1,0,37,male,9.4,2.3,3,139.6,3,Credit Card,10.6,3,0.117,1.0,0,0
6338,Mobile,Offer discount on Mobile,1,1,38,female,14.4,4.0,1,65.05,2,Credit Card,18.3,3,0.704,1.0,0,0
6338,Mobile,Offer discount on Mobile,1,0,38,female,14.4,4.0,1,65.05,2,Credit Card,18.3,3,0.857,1.0,0,0
6338,Mobile,Offer discount on Mobile,1,0,38,female,14.4,4.0,1,65.05,2,Credit Card,18.3,1.0,0.888,0,0,0
6340,Fashion,Offer discount on Fashion,1,1,26,male,8.8,4.6,9,83.72,3,UPI,16.5,3,0.423,1.0,0,0
6340,Fashion,Offer discount on Fashion,1,0,26,male,8.8,4.6,9,83.72,3,UPI,16.5,3,0.801,1.0,0,0
6340,Fashion,Offer discount on Fashion,1,0,26,male,8.8,4.6,9,83.72,3,UPI,16.5,5.0,0.972,0,0,0
6348,Mobile,Offer discount on Mobile,1,1,23,male,12.0,7.7,2,67.75,3,E Wallet,20.5,3,0.988,0,0,0
6348,Mobile,Offer discount on Mobile,1,0,23,male,12.0,7.7,2,67.75,3,E Wallet,20.5,3,0.226,1.0,0,0
6348,Mobile,Offer discount on Mobile,1,0,23,male,12.0,7.7,2,67.75,3,E Wallet,20.5,3,0.472,1.0,0,0
6349,Fashion,Offer discount on Fashion,1,1,28,male,12.4,2.3,2,203.41,3,Credit Card,2.3,1.0,0.893,0,0,0
6349,Fashion,Offer discount on Fashion,1,0,28,male,12.4,2.3,2,203.41,3,Credit Card,2.3,3,0.869,0,0,0
6349,Fashion,Offer discount on Fashion,1,0,28,male,12.4,2.3,2,203.41,3,Credit Card,2.3,3,0.506,1.0,0,0
6350,Mobile,Offer discount on Mobile,1,1,67,male,18.1,4.4,3,45.77,2,UPI,15.5,1.0,0.997,0,0,0
6350,Mobile,Offer discount on Mobile,1,0,67,male,18.1,4.4,3,45.77,2,UPI,15.5,2,0.903,1.0,0,0
6350,Mobile,Offer discount on Mobile,1,0,67,male,18.1,4.4,3,45.77,2,UPI,15.5,2,0.976,0,0,0
6352,Mobile,Offer discount on Mobile,1,1,21,male,17.1,5.4,4,43.55,3,Cash on Delivery,7.9,2,0.959,0,0,0
6352,Mobile,Offer discount on Mobile,1,0,21,male,17.1,5.4,4,43.55,3,Cash on Delivery,7.9,2,0.186,1.0,0,0
6352,Mobile,Offer discount on Mobile,1,0,21,male,17.1,5.4,4,43.55,3,Cash on Delivery,7.9,2,0.466,1.0,0,0
6356,Home & Kitchen,Offer discount on Home & Kitchen,1,1,60,male,27.1,5.0,6,74.79,3,Credit Card,4.6,3,0.315,1.0,0,0
6356,Home & Kitchen,Offer discount on Home & Kitchen,1,0,60,male,27.1,5.0,6,74.79,3,Credit Card,4.6,3,0.091,1.0,0,0
6356,Home & Kitchen,Offer discount on Home & Kitchen,1,0,60,male,27.1,5.0,6,74.79,3,Credit Card,4.6,1.0,0.52,1.0,0,0
6359,Mobile,Offer discount on Mobile,1,1,20,female,14.2,7.9,1,129.0,2,UPI,9.3,4,0.993,0,0,0
6359,Mobile,Offer discount on Mobile,1,0,20,female,14.2,7.9,1,129.0,2,UPI,9.3,4,0.452,1.0,0,0
6359,Mobile,Offer discount on Mobile,1,0,20,female,14.2,7.9,1,129.0,2,UPI,9.3,4,0.159,1.0,0,0
6364,Mobile,Offer discount on Mobile,1,1,51,female,17.6,3.1,2,100.54,3,Debit Card,14.6,2.0,0.885,0,0,0
6364,Mobile,Offer discount on Mobile,1,0,51,female,17.6,3.1,2,100.54,3,Debit Card,14.6,2,0.903,0,0,0
6364,Mobile,Offer discount on Mobile,1,0,51,female,17.6,3.1,2,100.54,3,Debit Card,14.6,3.0,0.999,0,0,0
6371,Mobile,Offer discount on Mobile,0,0,34,male,14.1,5.9,3,54.98,2,Credit Card,9.5,3,0.581,0.0,1,1
6371,Mobile,Offer discount on Mobile,0,0,34,male,14.1,5.9,3,54.98,2,Credit Card,9.5,3,0.563,0.0,1,1
6371,Mobile,Offer discount on Mobile,0,0,34,male,14.1,5.9,3,54.98,2,Credit Card,9.5,3,0.302,0.0,1,1
6373,Fashion,Offer discount on Fashion,0,0,50,male,21.6,7.8,2,60.29,5,Credit Card,14.5,3,0.832,0.0,1,1
6373,Fashion,Offer discount on Fashion,0,0,50,male,21.6,7.8,2,60.29,5,Credit Card,14.5,3,0.694,0.0,1,1
6373,Fashion,Offer discount on Fashion,0,0,50,male,21.6,7.8,2,60.29,5,Credit Card,14.5,3,0.213,0.0,1,1
6377,Grocery,Offer discount on Grocery,0,0,37,male,9.7,4.3,2,50.39,1,Credit Card,12.9,4,0.751,0.0,1,1
6377,Grocery,Offer discount on Grocery,0,0,37,male,9.7,4.3,2,50.39,1,Credit Card,12.9,4,0.098,0.0,1,1
6377,Grocery,Offer discount on Grocery,0,0,37,male,9.7,4.3,2,50.39,1,Credit Card,12.9,4,0.553,0.0,1,1
6380,Grocery,Offer discount on Grocery,0,0,59,male,23.3,6.5,6,109.28,3,Debit Card,17.8,5.0,0.63,0.0,1,1
6380,Grocery,Offer discount on Grocery,0,0,59,male,23.3,6.5,6,109.28,3,Debit Card,17.8,2.0,0.63,0.0,1,1
6380,Grocery,Offer discount on Grocery,0,0,59,male,23.3,6.5,6,109.28,3,Debit Card,17.8,4,0.619,0.0,1,1
6381,Mobile,Offer discount on Mobile,1,1,20,male,3.0,5.0,5,138.82,1,E Wallet,13.7,1.0,0.966,0,0,0
6381,Mobile,Offer discount on Mobile,1,0,20,male,3.0,5.0,5,138.82,1,E Wallet,13.7,4,0.777,1.0,0,0
6381,Mobile,Offer discount on Mobile,1,0,20,male,3.0,5.0,5,138.82,1,E Wallet,13.7,4,0.543,1.0,0,0
6385,Mobile,Offer discount on Mobile,1,1,50,female,31.8,6.4,3,91.29,4,UPI,6.7,3,0.65,1.0,0,0
6385,Mobile,Offer discount on Mobile,1,0,50,female,31.8,6.4,3,91.29,4,UPI,6.7,3,0.889,0,0,0
6385,Mobile,Offer discount on Mobile,1,0,50,female,31.8,6.4,3,91.29,4,UPI,6.7,3,0.878,0.0,0,0
6391,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,23.5,4.8,4,91.28,3,UPI,11.5,4,0.116,0.0,1,1
6391,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,23.5,4.8,4,91.28,3,UPI,11.5,4,0.154,0.0,1,1
6391,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,23.5,4.8,4,91.28,3,UPI,11.5,4,0.327,0.0,1,1
6392,Mobile,Offer discount on Mobile,0,0,19,female,8.4,6.3,1,80.03,2,Debit Card,8.3,5.0,0.39,0.0,1,1
6392,Mobile,Offer discount on Mobile,0,0,19,female,8.4,6.3,1,80.03,2,Debit Card,8.3,4,0.096,0.0,1,1
6392,Mobile,Offer discount on Mobile,0,0,19,female,8.4,6.3,1,80.03,2,Debit Card,8.3,4,0.734,0.0,1,1
6395,Home & Kitchen,Offer discount on Home & Kitchen,1,1,45,male,11.8,2.6,1,148.69,1,UPI,14.4,3,0.063,1.0,0,0
6395,Home & Kitchen,Offer discount on Home & Kitchen,1,0,45,male,11.8,2.6,1,148.69,1,UPI,14.4,3,0.488,1.0,0,0
6395,Home & Kitchen,Offer discount on Home & Kitchen,1,0,45,male,11.8,2.6,1,148.69,1,UPI,14.4,3,0.875,0,0,0
6397,Mobile,Offer discount on Mobile,1,1,22,male,9.8,7.3,2,84.73,2,Debit Card,4.4,4,0.925,0,0,0
6397,Mobile,Offer discount on Mobile,1,0,22,male,9.8,7.3,2,84.73,2,Debit Card,4.4,4,0.562,1.0,0,0
6397,Mobile,Offer discount on Mobile,1,0,22,male,9.8,7.3,2,84.73,2,Debit Card,4.4,4,0.978,0.0,0,0
6399,Mobile,Offer discount on Mobile,0,0,20,male,30.2,6.9,3,68.97,4,E Wallet,7.4,1.0,0.378,0.0,1,1
6399,Mobile,Offer discount on Mobile,0,0,20,male,30.2,6.9,3,68.97,4,E Wallet,7.4,3,0.822,0.0,1,1
6399,Mobile,Offer discount on Mobile,0,0,20,male,30.2,6.9,3,68.97,4,E Wallet,7.4,3,0.245,0.0,1,1
6401,Mobile,Offer discount on Mobile,0,0,27,male,23.0,7.1,3,172.59,4,Debit Card,9.0,5,0.487,0.0,1,1
6401,Mobile,Offer discount on Mobile,0,0,27,male,23.0,7.1,3,172.59,4,Debit Card,9.0,5,0.042,0.0,1,1
6401,Mobile,Offer discount on Mobile,0,0,27,male,23.0,7.1,3,172.59,4,Debit Card,9.0,5,0.596,0.0,1,1
6406,Grocery,Offer discount on Grocery,0,0,35,male,16.3,7.1,4,67.41,4,UPI,1.0,3,0.518,0.0,1,1
6406,Grocery,Offer discount on Grocery,0,0,35,male,16.3,7.1,4,67.41,4,UPI,1.0,3,0.768,0.0,1,1
6406,Grocery,Offer discount on Grocery,0,0,35,male,16.3,7.1,4,67.41,4,UPI,1.0,3,0.352,0.0,1,1
6407,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,39,female,12.3,7.6,2,54.67,3,Credit Card,3.2,4,0.095,1.0,0,0
6407,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,female,12.3,7.6,2,54.67,3,Credit Card,3.2,4,0.93,1.0,0,0
6407,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,39,female,12.3,7.6,2,54.67,3,Credit Card,3.2,5.0,0.892,0,0,0
6411,Home & Kitchen,Offer discount on Home & Kitchen,1,1,35,female,39.4,7.5,5,105.73,6,E Wallet,7.2,4,0.193,1.0,0,0
6411,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,female,39.4,7.5,5,105.73,6,E Wallet,7.2,4,0.621,1.0,0,0
6411,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,female,39.4,7.5,5,105.73,6,E Wallet,7.2,4,0.66,1.0,0,0
6415,Fashion,Offer discount on Fashion,1,1,29,female,9.2,7.4,3,50.21,2,E Wallet,4.3,3,0.87,0,0,0
6415,Fashion,Offer discount on Fashion,1,0,29,female,9.2,7.4,3,50.21,2,E Wallet,4.3,3,0.901,0,0,0
6415,Fashion,Offer discount on Fashion,1,0,29,female,9.2,7.4,3,50.21,2,E Wallet,4.3,3,0.898,0,0,0
6418,Home & Kitchen,Offer discount on Home & Kitchen,1,1,41,male,31.4,5.5,3,112.01,3,Credit Card,18.8,3.0,0.878,0,0,0
6418,Home & Kitchen,Offer discount on Home & Kitchen,1,0,41,male,31.4,5.5,3,112.01,3,Credit Card,18.8,4,0.198,1.0,0,0
6418,Home & Kitchen,Offer discount on Home & Kitchen,1,0,41,male,31.4,5.5,3,112.01,3,Credit Card,18.8,4,0.927,0,0,0
6420,Home & Kitchen,Offer discount on Home & Kitchen,0,0,23,female,7.4,7.2,3,122.46,2,Credit Card,7.8,3,0.156,0.0,1,1
6420,Home & Kitchen,Offer discount on Home & Kitchen,0,0,23,female,7.4,7.2,3,122.46,2,Credit Card,7.8,3,0.066,0.0,1,1
6420,Home & Kitchen,Offer discount on Home & Kitchen,0,0,23,female,7.4,7.2,3,122.46,2,Credit Card,7.8,3,0.316,0.0,1,1
6427,Fashion,Offer discount on Fashion,1,1,53,male,13.5,7.0,8,31.67,4,E Wallet,8.4,4,0.762,1.0,0,0
6427,Fashion,Offer discount on Fashion,1,0,53,male,13.5,7.0,8,31.67,4,E Wallet,8.4,4,0.076,1.0,0,0
6427,Fashion,Offer discount on Fashion,1,0,53,male,13.5,7.0,8,31.67,4,E Wallet,8.4,4,0.207,1.0,0,0
6430,Home & Kitchen,Offer discount on Home & Kitchen,1,1,29,male,7.1,4.1,3,106.3,1,Credit Card,1.7,2,0.53,1.0,0,0
6430,Home & Kitchen,Offer discount on Home & Kitchen,1,0,29,male,7.1,4.1,3,106.3,1,Credit Card,1.7,2,1.0,1.0,0,0
6430,Home & Kitchen,Offer discount on Home & Kitchen,1,0,29,male,7.1,4.1,3,106.3,1,Credit Card,1.7,2,0.888,0,0,0
6432,Mobile,Offer discount on Mobile,1,1,20,female,17.8,4.1,4,77.71,2,E Wallet,5.6,3,0.901,1.0,0,0
6432,Mobile,Offer discount on Mobile,1,0,20,female,17.8,4.1,4,77.71,2,E Wallet,5.6,3,0.255,1.0,0,0
6432,Mobile,Offer discount on Mobile,1,0,20,female,17.8,4.1,4,77.71,2,E Wallet,5.6,2.0,0.982,0,0,0
6437,Fashion,Offer discount on Fashion,0,0,33,male,13.3,8.7,6,114.71,4,UPI,12.0,5.0,0.592,0.0,1,1
6437,Fashion,Offer discount on Fashion,0,0,33,male,13.3,8.7,6,114.71,4,UPI,12.0,4,0.631,0.0,1,1
6437,Fashion,Offer discount on Fashion,0,0,33,male,13.3,8.7,6,114.71,4,UPI,12.0,4,0.629,0.0,1,1
6438,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,42,male,18.1,4.7,4,108.15,4,E Wallet,10.1,5.0,0.94,0,0,0
6438,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,18.1,4.7,4,108.15,4,E Wallet,10.1,3,0.885,0.0,0,0
6438,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,42,male,18.1,4.7,4,108.15,4,E Wallet,10.1,3,0.051,1.0,0,0
6442,Home & Kitchen,Offer discount on Home & Kitchen,1,1,21,female,7.2,5.2,2,207.7,2,Debit Card,7.9,5,0.789,1.0,0,0
6442,Home & Kitchen,Offer discount on Home & Kitchen,1,0,21,female,7.2,5.2,2,207.7,2,Debit Card,7.9,5,0.333,1.0,0,0
6442,Home & Kitchen,Offer discount on Home & Kitchen,1,0,21,female,7.2,5.2,2,207.7,2,Debit Card,7.9,5,0.93,1.0,0,0
6443,Fashion,Offer discount on Fashion,1,1,46,male,19.6,7.4,3,102.44,3,UPI,23.6,3,0.08,1.0,0,0
6443,Fashion,Offer discount on Fashion,1,0,46,male,19.6,7.4,3,102.44,3,UPI,23.6,4.0,0.501,1.0,0,0
6443,Fashion,Offer discount on Fashion,1,0,46,male,19.6,7.4,3,102.44,3,UPI,23.6,3,0.38,1.0,0,0
6445,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,male,5.9,3.6,3,79.45,1,Credit Card,8.2,4.0,0.282,0.0,1,1
6445,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,male,5.9,3.6,3,79.45,1,Credit Card,8.2,2,0.224,0.0,1,1
6445,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,male,5.9,3.6,3,79.45,1,Credit Card,8.2,2,0.12,0.0,1,1
6452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,24,male,22.2,3.8,3,93.04,4,E Wallet,12.9,4,0.046,1.0,0,0
6452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,24,male,22.2,3.8,3,93.04,4,E Wallet,12.9,4,0.411,1.0,0,0
6452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,24,male,22.2,3.8,3,93.04,4,E Wallet,12.9,4,0.878,1.0,0,0
6456,Mobile,Offer discount on Mobile,0,0,23,female,8.3,5.0,3,60.46,4,Debit Card,9.0,3,0.213,0.0,1,1
6456,Mobile,Offer discount on Mobile,0,0,23,female,8.3,5.0,3,60.46,4,Debit Card,9.0,3,0.173,0.0,1,1
6456,Mobile,Offer discount on Mobile,0,0,23,female,8.3,5.0,3,60.46,4,Debit Card,9.0,3,0.425,0.0,1,1
6457,Grocery,Offer discount on Grocery,1,1,47,female,38.0,7.9,1,75.02,4,Debit Card,14.3,3.0,0.955,0,0,0
6457,Grocery,Offer discount on Grocery,1,0,47,female,38.0,7.9,1,75.02,4,Debit Card,14.3,4,0.525,1.0,0,0
6457,Grocery,Offer discount on Grocery,1,0,47,female,38.0,7.9,1,75.02,4,Debit Card,14.3,5.0,0.943,0,0,0
6467,Mobile,Offer discount on Mobile,1,1,31,female,16.5,6.7,0,155.74,2,Debit Card,18.9,4,0.653,1.0,0,0
6467,Mobile,Offer discount on Mobile,1,0,31,female,16.5,6.7,0,155.74,2,Debit Card,18.9,4,0.12,1.0,0,0
6467,Mobile,Offer discount on Mobile,1,0,31,female,16.5,6.7,0,155.74,2,Debit Card,18.9,4,0.0,1.0,0,0
6470,Fashion,Offer discount on Fashion,1,1,36,female,12.0,5.7,4,127.83,3,Credit Card,13.5,4,0.905,0,0,0
6470,Fashion,Offer discount on Fashion,1,0,36,female,12.0,5.7,4,127.83,3,Credit Card,13.5,4,0.909,0,0,0
6470,Fashion,Offer discount on Fashion,1,0,36,female,12.0,5.7,4,127.83,3,Credit Card,13.5,4,0.974,0,0,0
6472,Home & Kitchen,Offer discount on Home & Kitchen,1,1,37,non-binary,28.1,5.8,3,154.84,4,E Wallet,4.5,4,0.938,1.0,0,0
6472,Home & Kitchen,Offer discount on Home & Kitchen,1,0,37,non-binary,28.1,5.8,3,154.84,4,E Wallet,4.5,4,0.401,1.0,0,0
6472,Home & Kitchen,Offer discount on Home & Kitchen,1,0,37,non-binary,28.1,5.8,3,154.84,4,E Wallet,4.5,4,0.469,1.0,0,0
6473,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,female,12.8,6.5,6,68.77,4,Credit Card,9.7,1.0,0.876,0,0,0
6473,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,12.8,6.5,6,68.77,4,Credit Card,9.7,4,0.961,0,0,0
6473,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,12.8,6.5,6,68.77,4,Credit Card,9.7,4,0.835,1.0,0,0
6474,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,female,20.3,7.2,0,163.32,2,Credit Card,9.4,4,0.822,1.0,0,0
6474,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,20.3,7.2,0,163.32,2,Credit Card,9.4,4,0.66,1.0,0,0
6474,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,female,20.3,7.2,0,163.32,2,Credit Card,9.4,3.0,0.97,0,0,0
6477,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,26,male,43.4,5.9,1,120.31,4,E Wallet,7.9,5.0,0.469,0.0,1,1
6477,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,26,male,43.4,5.9,1,120.31,4,E Wallet,7.9,4,0.842,0.0,1,1
6477,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,26,male,43.4,5.9,1,120.31,4,E Wallet,7.9,4,0.364,0.0,1,1
6479,Home & Kitchen,Offer discount on Home & Kitchen,0,0,39,female,34.1,8.2,4,102.97,6,Debit Card,5.1,5,0.312,0.0,1,1
6479,Home & Kitchen,Offer discount on Home & Kitchen,0,0,39,female,34.1,8.2,4,102.97,6,Debit Card,5.1,5,0.569,0.0,1,1
6479,Home & Kitchen,Offer discount on Home & Kitchen,0,0,39,female,34.1,8.2,4,102.97,6,Debit Card,5.1,5,0.802,0.0,1,1
6484,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,44,male,14.7,7.4,5,56.1,2,E Wallet,13.5,4,0.149,0.0,1,1
6484,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,44,male,14.7,7.4,5,56.1,2,E Wallet,13.5,4,0.789,0.0,1,1
6484,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,44,male,14.7,7.4,5,56.1,2,E Wallet,13.5,4,0.674,0.0,1,1
6486,Mobile,Offer discount on Mobile,0,0,33,female,6.4,5.5,2,108.61,1,Credit Card,15.5,3,0.643,0.0,1,1
6486,Mobile,Offer discount on Mobile,0,0,33,female,6.4,5.5,2,108.61,1,Credit Card,15.5,3,0.707,0.0,1,1
6486,Mobile,Offer discount on Mobile,0,0,33,female,6.4,5.5,2,108.61,1,Credit Card,15.5,3,0.085,0.0,1,1
6487,Mobile,Offer discount on Mobile,0,0,21,male,9.7,4.4,4,162.49,2,UPI,8.9,4,0.826,0.0,1,1
6487,Mobile,Offer discount on Mobile,0,0,21,male,9.7,4.4,4,162.49,2,UPI,8.9,4,0.76,0.0,1,1
6487,Mobile,Offer discount on Mobile,0,0,21,male,9.7,4.4,4,162.49,2,UPI,8.9,4,0.501,0.0,1,1
6489,Mobile,Offer discount on Mobile,1,1,51,male,37.6,6.9,6,39.7,4,UPI,7.5,3,0.716,1.0,0,0
6489,Mobile,Offer discount on Mobile,1,0,51,male,37.6,6.9,6,39.7,4,UPI,7.5,3,0.775,1.0,0,0
6489,Mobile,Offer discount on Mobile,1,0,51,male,37.6,6.9,6,39.7,4,UPI,7.5,3,0.91,0.0,0,0
6491,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,26,male,10.4,3.8,2,80.56,3,Debit Card,10.1,2,0.548,1.0,0,0
6491,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,26,male,10.4,3.8,2,80.56,3,Debit Card,10.1,2,0.897,0,0,0
6491,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,26,male,10.4,3.8,2,80.56,3,Debit Card,10.1,2,0.677,1.0,0,0
6492,Fashion,Offer discount on Fashion,1,1,47,female,39.6,4.6,1,200.96,5,UPI,10.5,4,0.578,1.0,0,0
6492,Fashion,Offer discount on Fashion,1,0,47,female,39.6,4.6,1,200.96,5,UPI,10.5,4,0.489,1.0,0,0
6492,Fashion,Offer discount on Fashion,1,0,47,female,39.6,4.6,1,200.96,5,UPI,10.5,5.0,0.874,0,0,0
6497,Mobile,Offer discount on Mobile,1,1,49,female,15.3,5.7,6,128.7,1,E Wallet,5.7,4,0.129,1.0,0,0
6497,Mobile,Offer discount on Mobile,1,0,49,female,15.3,5.7,6,128.7,1,E Wallet,5.7,4,0.679,1.0,0,0
6497,Mobile,Offer discount on Mobile,1,0,49,female,15.3,5.7,6,128.7,1,E Wallet,5.7,4,0.37,1.0,0,0
6502,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,41,female,12.9,4.9,2,54.4,2,UPI,9.8,3,0.002,1.0,0,0
6502,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,41,female,12.9,4.9,2,54.4,2,UPI,9.8,3,0.332,1.0,0,0
6502,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,41,female,12.9,4.9,2,54.4,2,UPI,9.8,3,0.581,1.0,0,0
6505,Home & Kitchen,Offer discount on Home & Kitchen,1,1,33,male,22.4,4.1,3,93.98,3,Debit Card,4.4,3,0.119,1.0,0,0
6505,Home & Kitchen,Offer discount on Home & Kitchen,1,0,33,male,22.4,4.1,3,93.98,3,Debit Card,4.4,3,0.32,1.0,0,0
6505,Home & Kitchen,Offer discount on Home & Kitchen,1,0,33,male,22.4,4.1,3,93.98,3,Debit Card,4.4,3,0.452,1.0,0,0
6506,Fashion,Offer discount on Fashion,1,1,50,male,13.4,5.4,9,112.83,3,Debit Card,5.0,5,0.978,1.0,0,0
6506,Fashion,Offer discount on Fashion,1,0,50,male,13.4,5.4,9,112.83,3,Debit Card,5.0,1.0,0.954,0,0,0
6506,Fashion,Offer discount on Fashion,1,0,50,male,13.4,5.4,9,112.83,3,Debit Card,5.0,5,0.947,0,0,0
6508,Mobile,Offer discount on Mobile,1,1,23,female,4.8,5.4,4,140.54,3,Credit Card,15.1,2.0,0.974,0,0,0
6508,Mobile,Offer discount on Mobile,1,0,23,female,4.8,5.4,4,140.54,3,Credit Card,15.1,3,0.99,0,0,0
6508,Mobile,Offer discount on Mobile,1,0,23,female,4.8,5.4,4,140.54,3,Credit Card,15.1,3,0.848,1.0,0,0
6519,Mobile,Offer discount on Mobile,0,0,40,female,19.2,7.8,2,159.21,3,E Wallet,14.7,5,0.539,0.0,1,1
6519,Mobile,Offer discount on Mobile,0,0,40,female,19.2,7.8,2,159.21,3,E Wallet,14.7,5,0.043,0.0,1,1
6519,Mobile,Offer discount on Mobile,0,0,40,female,19.2,7.8,2,159.21,3,E Wallet,14.7,5,0.245,0.0,1,1
6521,Home & Kitchen,Offer discount on Home & Kitchen,1,1,35,female,8.3,8.6,4,85.98,1,Debit Card,7.8,3,0.64,1.0,0,0
6521,Home & Kitchen,Offer discount on Home & Kitchen,1,0,35,female,8.3,8.6,4,85.98,1,Debit Card,7.8,3,0.58,1.0,0,0
